mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,rms_mean,zcr_mean,filename,sr,duration_sec
61.93185806274414,6.0418477058410645,61.85150146484375,3.393327236175537,4.956851482391357,3.5015218257904053,15.647258758544922,3.922290563583374,-12.016677856445312,3.7318942546844482,11.982331275939941,3.3632140159606934,-3.7197258472442627,3.991914749145508,12.239543914794922,2.763025999069214,-7.274235725402832,3.0517091751098633,2.6879255771636963,3.085277795791626,-1.0563926696777344,3.347517967224121,4.072258949279785,2.4133846759796143,3.3552045822143555,2.957623243331909,0.22173269093036652,0.21216859208776595,103074-7-0-1.wav,16000,3.0
45.5047492980957,10.650409698486328,58.859519958496094,6.9337687492370605,2.4309628009796143,5.0377936363220215,14.96912670135498,4.055145740509033,-10.11800479888916,4.0181474685668945,15.32850456237793,4.334209442138672,-0.7370142936706543,3.623039960861206,14.900341033935547,2.912086248397827,-4.588001728057861,3.784508466720581,2.767061710357666,3.3323442935943604,-0.1704881489276886,3.2596163749694824,4.417689323425293,3.1451570987701416,3.7943737506866455,3.092978000640869,0.19249485433101654,0.21724879488031915,103074-7-0-2.wav,16000,3.0
26.763376235961914,24.23240852355957,64.03091430664062,11.476970672607422,8.00142765045166,4.84575080871582,12.976447105407715,4.890414237976074,-10.133244514465332,5.39534330368042,11.7746000289917,4.6718597412109375,-6.077621936798096,3.5154967308044434,9.443102836608887,4.157248497009277,-2.660184860229492,3.8060922622680664,-1.0023688077926636,4.071639060974121,-1.6746453046798706,2.9196102619171143,3.782437562942505,4.607784748077393,2.4545490741729736,3.9389970302581787,0.16868767142295837,0.20294319315159576,103074-7-1-0.wav,16000,3.0
42.699222564697266,10.256651878356934,69.61840057373047,5.6999125480651855,10.374195098876953,3.250922679901123,14.629796028137207,3.26031231880188,-13.335407257080078,3.4377646446228027,10.03981876373291,4.402935981750488,-7.426130771636963,3.678337335586548,10.18319034576416,3.8558905124664307,-6.906810283660889,4.68632698059082,0.6723423004150391,3.36932110786438,-2.1939170360565186,3.681885242462158,2.2758476734161377,3.8022172451019287,1.5983244180679321,3.524817943572998,0.20076534152030945,0.18685588430851063,103074-7-1-1.wav,16000,3.0
56.97551345825195,9.04271125793457,60.105037689208984,8.098999977111816,9.955418586730957,3.7913031578063965,14.044949531555176,3.2433388233184814,-13.027563095092773,3.0974206924438477,11.121506690979004,3.1662771701812744,-9.641573905944824,2.4040353298187256,10.135812759399414,3.750385284423828,-8.901566505432129,3.4274544715881348,1.977578043937683,3.120028495788574,-2.2981021404266357,3.4866693019866943,4.595230579376221,3.4137375354766846,3.686436414718628,2.7573025226593018,0.21471691131591797,0.23077002992021275,103074-7-1-2.wav,16000,3.0
37.91816329956055,7.051772594451904,57.240970611572266,5.207801818847656,8.322717666625977,3.3819310665130615,12.240249633789062,4.444603443145752,-13.705628395080566,3.200460195541382,12.748614311218262,3.1414380073547363,-8.270889282226562,3.424891471862793,11.502564430236816,3.2434990406036377,-8.931745529174805,3.9867138862609863,-1.5399242639541626,3.879751443862915,-2.547405958175659,3.00691294670105,5.837734222412109,2.8090929985046387,3.268963098526001,3.616321086883545,0.17208261787891388,0.2406031831781915,103074-7-1-3.wav,16000,3.0
50.617637634277344,5.288771152496338,56.54889678955078,3.833202600479126,7.763245105743408,3.4281845092773438,12.882761001586914,3.4267120361328125,-15.743563652038574,3.2348170280456543,12.12556266784668,3.1034178733825684,-12.358348846435547,3.790694236755371,10.769137382507324,3.51897931098938,-13.660526275634766,3.9637467861175537,-3.8766908645629883,3.2913670539855957,-4.174261093139648,3.2460546493530273,5.938762187957764,3.306598424911499,5.45172643661499,3.059221029281616,0.19493889808654785,0.24173038563829788,103074-7-1-4.wav,16000,3.0
36.95783233642578,12.399964332580566,67.6656494140625,9.460885047912598,10.644645690917969,4.17988395690918,14.669562339782715,3.6235289573669434,-14.049715995788574,5.318268299102783,8.309527397155762,4.139584064483643,-14.10567569732666,3.1783626079559326,10.890066146850586,4.185523986816406,-14.903740882873535,4.104734420776367,-4.235799789428711,3.4483940601348877,-5.230655670166016,2.9528398513793945,6.338847637176514,2.442300319671631,5.750961780548096,2.6231677532196045,0.18865042924880981,0.19064266123670212,103074-7-1-5.wav,16000,3.0
-11.603981971740723,19.108205795288086,81.88570404052734,9.285079956054688,13.636425018310547,4.309838771820068,14.354958534240723,4.238670349121094,-7.102034568786621,3.4946634769439697,9.04910945892334,6.346624851226807,-13.571086883544922,5.047741413116455,12.186371803283691,4.6615190505981445,-10.107645034790039,4.314943313598633,-5.150572299957275,4.382904529571533,-4.997401237487793,3.2626657485961914,8.096010208129883,3.339547872543335,6.488816738128662,3.682128429412842,0.13686245679855347,0.1396744099069149,103074-7-1-6.wav,16000,3.0
-327.7675476074219,342.9510498046875,29.865800857543945,32.31078338623047,1.2432893514633179,4.792693138122559,5.09413480758667,6.669335842132568,-6.160273551940918,7.3713812828063965,3.1809802055358887,5.549843788146973,-3.807267189025879,4.865291118621826,4.307570934295654,5.3499298095703125,-2.7895119190216064,5.233456611633301,-0.958702802658081,3.643681287765503,-1.3661612272262573,2.938070297241211,3.701253652572632,4.8728413581848145,1.6408860683441162,3.1185953617095947,0.082587830722332,0.1048817736037234,103074-7-2-0.wav,16000,3.0
35.9217529296875,11.955376625061035,47.894290924072266,7.161662578582764,1.6828179359436035,4.321969985961914,12.842769622802734,4.180598735809326,-8.614872932434082,4.10241174697876,11.335779190063477,4.350325107574463,-6.695127964019775,4.152124404907227,13.871405601501465,4.722790241241455,-6.9271440505981445,3.649752140045166,-4.2047858238220215,4.870575428009033,-6.4296555519104,3.5021581649780273,9.214141845703125,3.544293165206909,0.048374902456998825,4.201374530792236,0.1629970371723175,0.24930913397606383,103074-7-3-0.wav,16000,3.0
52.602134704589844,6.864638328552246,56.47417449951172,4.391215801239014,9.438273429870605,5.252436637878418,14.050747871398926,3.357792377471924,-7.648518085479736,3.2988574504852295,14.184900283813477,3.263237953186035,-7.0919060707092285,3.3071088790893555,12.677594184875488,3.7813527584075928,-9.102471351623535,3.6081442832946777,-1.612133264541626,5.293742656707764,-7.623177528381348,3.0728647708892822,10.841692924499512,3.4545845985412598,2.8415794372558594,3.9780311584472656,0.20578423142433167,0.21778382646276595,103074-7-3-1.wav,16000,3.0
42.13899230957031,5.632509231567383,58.48672866821289,2.7665328979492188,15.449591636657715,4.051952362060547,16.41240882873535,4.5604753494262695,-7.6499810218811035,3.7713193893432617,11.155284881591797,4.159249782562256,-8.310925483703613,2.8849050998687744,13.267779350280762,4.627758979797363,-10.933830261230469,3.9001879692077637,-0.5214876532554626,4.055074214935303,-6.006466388702393,3.4788405895233154,10.264723777770996,3.2894608974456787,2.868821859359741,3.7552130222320557,0.19655340909957886,0.2047300947473404,103074-7-3-2.wav,16000,3.0
40.06819152832031,11.309992790222168,60.2312126159668,5.868572235107422,11.675687789916992,5.055505275726318,18.126615524291992,4.153506278991699,-6.375138759613037,4.063212871551514,9.36059284210205,5.433202266693115,-7.497091770172119,4.4670257568359375,19.98000144958496,5.860545635223389,-15.898029327392578,4.833806991577148,-2.6477890014648438,3.7225728034973145,-2.9071178436279297,4.023620128631592,8.658270835876465,3.0315661430358887,5.774305820465088,3.694840431213379,0.20385466516017914,0.19188933676861702,103074-7-3-3.wav,16000,3.0
41.40289306640625,18.30365753173828,53.84885787963867,7.39976167678833,2.5921273231506348,4.507672309875488,15.452204704284668,5.527878284454346,-14.80048656463623,3.988039970397949,5.236386775970459,4.405917644500732,-8.17824649810791,3.7763378620147705,15.125991821289062,4.842504501342773,-2.965682029724121,3.074714422225952,2.9577889442443848,4.831066608428955,-0.16975830495357513,3.0427677631378174,5.835873126983643,3.3168177604675293,-1.847123622894287,3.585172414779663,0.181436687707901,0.23371010638297873,103074-7-4-0.wav,16000,3.0
24.546215057373047,14.089078903198242,51.1093864440918,6.11652135848999,9.838903427124023,5.883453369140625,18.834474563598633,3.8999433517456055,-7.69242525100708,4.839169979095459,4.90952205657959,3.565281867980957,-4.8542609214782715,3.223564863204956,16.6229190826416,2.743644952774048,-4.600273132324219,3.3701024055480957,-1.4288030862808228,3.6771750450134277,1.779035210609436,3.5913143157958984,5.965278625488281,4.385982990264893,-3.0804028511047363,3.281374216079712,0.15425601601600647,0.22974671708776595,103074-7-4-1.wav,16000,3.0
35.552490234375,8.28745174407959,49.53432083129883,5.551211833953857,15.829129219055176,3.6070022583007812,20.512298583984375,4.037392616271973,-4.104278564453125,3.4175631999969482,6.802302360534668,2.8757355213165283,-7.082614421844482,3.6846017837524414,14.962295532226562,3.490149736404419,-8.924826622009277,3.5575878620147705,0.14336387813091278,3.7908496856689453,-1.4080581665039062,4.631402969360352,2.405982732772827,4.07479190826416,-4.289302349090576,3.6154978275299072,0.1741630882024765,0.24988572140957446,103074-7-4-2.wav,16000,3.0
28.28353500366211,12.157645225524902,55.76828384399414,6.597314834594727,18.547138214111328,4.553505897521973,21.08831024169922,4.883827209472656,-3.7681190967559814,4.122178077697754,5.460134506225586,3.967658281326294,-4.718480587005615,4.205690860748291,14.260920524597168,3.296414375305176,-9.563799858093262,3.214487075805664,-0.20031143724918365,4.089606761932373,-3.145916223526001,2.9907736778259277,3.5658485889434814,3.633960485458374,-3.627795934677124,4.145533084869385,0.1781933307647705,0.21218937001329788,103074-7-4-3.wav,16000,3.0
26.355897903442383,7.077111721038818,64.94540405273438,6.227800369262695,22.22528648376465,4.765336990356445,18.45635414123535,3.921251058578491,-5.167583465576172,3.659435749053955,4.606800556182861,2.969506025314331,-6.119256019592285,3.574930191040039,11.939977645874023,3.2836599349975586,-9.68133544921875,3.002600908279419,-0.5749154686927795,4.000459671020508,-4.590468883514404,3.3339650630950928,3.9436211585998535,3.0825297832489014,-0.4249575138092041,3.818812608718872,0.18428140878677368,0.1855728474069149,103074-7-4-4.wav,16000,3.0
-8.526598930358887,5.590346813201904,71.02410125732422,4.063863277435303,23.433422088623047,4.433738708496094,16.92554473876953,5.006294250488281,-7.592522621154785,2.980803966522217,2.493889808654785,2.808537721633911,-8.446481704711914,3.342942476272583,11.898893356323242,4.056358814239502,-10.7522611618042,3.007261276245117,1.9213756322860718,3.0225298404693604,-3.4449007511138916,3.241811752319336,5.488278865814209,3.3799402713775635,3.068202495574951,2.6266751289367676,0.13650768995285034,0.17217627992021275,103074-7-4-5.wav,16000,3.0
-13.242548942565918,9.374322891235352,71.29141998291016,5.890519618988037,19.084848403930664,6.766592025756836,16.525856018066406,4.914764404296875,-4.520686149597168,4.1959757804870605,2.170480489730835,3.5668420791625977,-10.220175743103027,4.205316066741943,17.463714599609375,3.6260793209075928,-9.012947082519531,3.665572166442871,-0.5276285409927368,3.56770658493042,-2.7183189392089844,3.8672854900360107,7.792209148406982,3.40165376663208,3.4447388648986816,3.143850803375244,0.13652798533439636,0.15569938497340424,103074-7-4-6.wav,16000,3.0
-84.48021697998047,7.760672569274902,114.66273498535156,2.9496073722839355,-3.720738172531128,3.287552833557129,35.48070526123047,2.802908182144165,10.689139366149902,3.3679118156433105,30.09672737121582,2.9617388248443604,15.043445587158203,3.5889203548431396,26.364215850830078,2.9110841751098633,9.486382484436035,2.3292131423950195,11.132808685302734,2.8861887454986572,1.0327116250991821,2.8843913078308105,5.018066883087158,2.765150785446167,-2.7975499629974365,2.93772029876709,0.2270650416612625,0.032782372007978726,103258-5-0-0.wav,16000,3.0
-73.18956756591797,5.38877010345459,114.33126068115234,2.374746322631836,-5.547274112701416,3.537930488586426,34.74378967285156,3.1588659286499023,9.571697235107422,3.040358304977417,29.27770233154297,2.512850284576416,14.067285537719727,2.664910316467285,26.089693069458008,3.240389108657837,9.048315048217773,2.689427137374878,10.263697624206543,3.30791974067688,-1.0866667032241821,2.6662404537200928,1.8956257104873657,2.9537060260772705,-4.241254806518555,2.7073974609375,0.2255355566740036,0.0373275432180851,103258-5-0-1.wav,16000,3.0
-54.6302604675293,4.212977409362793,114.4285888671875,3.47965669631958,-8.029532432556152,2.6710522174835205,34.68699264526367,2.5528488159179688,8.424966812133789,2.5442850589752197,30.082944869995117,2.8544137477874756,14.679630279541016,2.8908791542053223,25.325510025024414,3.0596508979797363,7.767236709594727,2.552255392074585,10.583070755004883,2.7497546672821045,-0.4592028260231018,2.82654070854187,2.241610050201416,2.528034210205078,-4.613979339599609,2.618854284286499,0.270125150680542,0.038262549867021274,103258-5-0-10.wav,16000,3.0
-43.46579360961914,4.596516132354736,112.88984680175781,2.3564224243164062,-8.670086860656738,2.410613536834717,33.37744903564453,2.7871415615081787,8.073081016540527,3.007678985595703,29.70090103149414,2.426792860031128,14.54447078704834,2.671391248703003,24.318710327148438,2.5227909088134766,5.7203803062438965,2.786656618118286,9.356071472167969,2.514834403991699,-0.4614828824996948,3.001835346221924,2.0157759189605713,2.5317792892456055,-5.831082820892334,2.120316505432129,0.2678658962249756,0.04260513630319149,103258-5-0-11.wav,16000,3.0
-54.38066101074219,4.722618103027344,113.74491882324219,2.551158905029297,-9.635676383972168,2.583693504333496,31.22914695739746,2.83506441116333,6.885540962219238,2.5797159671783447,30.674863815307617,2.647709608078003,14.991430282592773,2.8045430183410645,24.767759323120117,3.011695384979248,5.125791072845459,2.4539644718170166,9.036569595336914,2.5152039527893066,0.42332929372787476,3.1549015045166016,3.6142234802246094,2.5604236125946045,-5.404052257537842,2.342747211456299,0.2444007396697998,0.04179479720744681,103258-5-0-12.wav,16000,3.0
-53.152503967285156,6.851639747619629,113.98892211914062,2.835658550262451,-9.971390724182129,3.252018690109253,31.41970443725586,3.128650426864624,7.193185806274414,2.884631633758545,30.09408187866211,3.344698667526245,13.407622337341309,3.109722852706909,23.959516525268555,2.7436702251434326,5.608436584472656,2.9361162185668945,9.339323043823242,2.3232545852661133,1.8326468467712402,2.7888357639312744,4.5689802169799805,2.60807466506958,-5.62595796585083,2.7497191429138184,0.2549622654914856,0.04087537400265957,103258-5-0-13.wav,16000,3.0
-52.274864196777344,5.062232494354248,113.7048110961914,2.5844194889068604,-9.485822677612305,3.5214755535125732,30.22030258178711,3.048093318939209,7.756503582000732,3.1743946075439453,31.627334594726562,3.2849762439727783,14.811777114868164,2.8565943241119385,23.93378257751465,2.8584675788879395,5.679544448852539,2.5663716793060303,8.614984512329102,2.543050527572632,0.5111851692199707,2.873396635055542,4.319189071655273,2.3599517345428467,-6.651318073272705,2.9968299865722656,0.26660457253456116,0.04301030585106383,103258-5-0-14.wav,16000,3.0
-73.40699005126953,5.1145243644714355,114.27373504638672,2.468651533126831,-8.750137329101562,3.2266502380371094,31.65137481689453,2.434893846511841,9.621525764465332,2.7623050212860107,31.504257202148438,3.638976573944092,15.338970184326172,3.1856017112731934,23.726165771484375,2.8415579795837402,7.041658878326416,2.4953789710998535,10.248212814331055,2.6738734245300293,2.5361168384552,3.1649932861328125,5.029473781585693,2.6581480503082275,-5.195839881896973,2.570587635040283,0.2346935272216797,0.0411143201462766,103258-5-0-15.wav,16000,3.0
-133.17791748046875,9.601649284362793,112.1716079711914,5.584722518920898,-2.6475043296813965,6.7668538093566895,33.4697265625,3.1830718517303467,13.504440307617188,3.811582088470459,32.40962219238281,3.7027220726013184,17.652402877807617,3.5405468940734863,26.395957946777344,3.7315831184387207,10.027128219604492,3.3792285919189453,11.90755558013916,3.6852540969848633,3.5664243698120117,3.5663506984710693,6.396557807922363,3.1011664867401123,-2.0796866416931152,3.0711092948913574,0.17942366003990173,0.03261095412234043,103258-5-0-16.wav,16000,3.0
-122.01717376708984,13.74211597442627,107.27186584472656,13.82666301727295,-0.48902276158332825,6.47251033782959,34.24238204956055,2.9080097675323486,14.224425315856934,3.3197572231292725,34.180084228515625,3.398597240447998,18.666362762451172,3.8283658027648926,27.9299373626709,3.3604931831359863,9.47477912902832,3.672271490097046,11.435748100280762,3.5255346298217773,3.4303886890411377,3.593592405319214,6.831253528594971,3.092855930328369,-2.786250114440918,2.924696683883667,0.17695248126983643,0.033826462765957445,103258-5-0-17.wav,16000,3.0
-104.53324127197266,6.043410778045654,106.81197357177734,3.9698219299316406,-1.1933114528656006,3.088402271270752,31.648244857788086,4.026031494140625,14.766013145446777,3.416646718978882,31.42506980895996,3.411956310272217,18.30190086364746,3.180588722229004,25.914268493652344,3.5778212547302246,7.841563701629639,3.289588689804077,10.753101348876953,2.8822109699249268,4.597079277038574,3.1281557083129883,7.000249862670898,2.7621588706970215,-3.8318932056427,3.1114723682403564,0.18785127997398376,0.03698990192819149,103258-5-0-18.wav,16000,3.0
-116.05793762207031,4.403048992156982,105.90251159667969,3.003776788711548,1.3575369119644165,4.025038719177246,30.388181686401367,3.49487042427063,15.830986976623535,3.05009388923645,31.19980239868164,3.308701992034912,18.932292938232422,2.8629825115203857,25.258895874023438,3.1502039432525635,7.833467960357666,4.02310037612915,12.4288911819458,2.6142263412475586,5.708930492401123,2.7851314544677734,7.7286787033081055,2.926595449447632,-3.28206467628479,3.5417017936706543,0.18795841932296753,0.038522273936170214,103258-5-0-19.wav,16000,3.0
-60.40688705444336,4.438841342926025,115.1565170288086,2.8837480545043945,-7.836472511291504,3.0054683685302734,33.575435638427734,2.8109872341156006,7.575905799865723,3.317596912384033,29.95663833618164,2.5254459381103516,15.081872940063477,2.6892247200012207,25.915761947631836,2.558807611465454,8.402663230895996,2.7953238487243652,8.704489707946777,2.5352911949157715,-1.304862141609192,2.69174861907959,1.2988861799240112,2.8654253482818604,-4.577308654785156,2.4374005794525146,0.24308709800243378,0.04025203623670213,103258-5-0-2.wav,16000,3.0
-46.66322708129883,3.7295923233032227,118.16146850585938,3.0872058868408203,-9.54759407043457,2.7154219150543213,31.203447341918945,3.6012308597564697,5.011870861053467,3.0298540592193604,30.57782554626465,2.8272292613983154,15.0259370803833,2.8702471256256104,24.742130279541016,2.4342119693756104,7.617202281951904,2.7174766063690186,7.909512996673584,2.926652431488037,-1.2110916376113892,2.9802916049957275,1.3378490209579468,2.8094098567962646,-4.941873073577881,2.3515372276306152,0.26605966687202454,0.04210646609042553,103258-5-0-3.wav,16000,3.0
-37.29530715942383,5.762862205505371,117.74307250976562,3.114777088165283,-9.910122871398926,2.891376495361328,28.81351089477539,3.151014566421509,6.640206813812256,3.389193534851074,31.92991065979004,3.014906167984009,14.704118728637695,2.915374755859375,23.557941436767578,2.204310655593872,7.09390926361084,3.056304931640625,8.481515884399414,3.3003971576690674,-1.8783999681472778,2.7654435634613037,-0.1504100114107132,2.8662569522857666,-3.335160255432129,2.7308127880096436,0.28584787249565125,0.04456345578457447,103258-5-0-4.wav,16000,3.0
-38.76376724243164,6.343719005584717,116.14867401123047,2.4740467071533203,-10.09480094909668,2.8995203971862793,29.360593795776367,3.0671310424804688,8.352078437805176,2.066209077835083,31.759300231933594,2.915370225906372,13.47154426574707,2.761363983154297,23.30785369873047,3.0962917804718018,8.128890991210938,2.7075910568237305,9.252519607543945,2.796436309814453,-1.522415280342102,2.685020685195923,0.8906882405281067,3.561466693878174,-2.415738344192505,2.753584623336792,0.28239303827285767,0.04536860039893617,103258-5-0-5.wav,16000,3.0
-83.21666717529297,9.024909973144531,116.00780487060547,3.152557611465454,-7.352268218994141,3.3086154460906982,31.755348205566406,3.0345046520233154,8.345930099487305,2.9420580863952637,31.834186553955078,2.7732179164886475,13.839046478271484,2.7050979137420654,24.579416275024414,3.065500259399414,7.697901248931885,2.8486719131469727,9.25370979309082,3.0089735984802246,-0.10124307125806808,2.995558738708496,2.233015298843384,3.030611038208008,-2.624157667160034,3.028118133544922,0.20387722551822662,0.0416753241356383,103258-5-0-6.wav,16000,3.0
-121.67098999023438,7.562045097351074,116.53424072265625,3.487624168395996,-5.160477638244629,3.492079973220825,32.08139419555664,3.1384520530700684,10.011358261108398,3.144120931625366,33.29001998901367,3.615959644317627,14.645130157470703,3.7510290145874023,24.61200523376465,3.535614252090454,8.615762710571289,3.132030963897705,11.028592109680176,3.382615089416504,1.944374680519104,2.7841429710388184,1.4195595979690552,3.333763599395752,-3.021526575088501,3.1060800552368164,0.15946513414382935,0.03783140791223404,103258-5-0-7.wav,16000,3.0
-130.15460205078125,7.528851509094238,116.67222595214844,3.511852979660034,-7.4938459396362305,3.4923441410064697,30.923908233642578,3.5713889598846436,8.477096557617188,3.0262978076934814,31.60582160949707,3.6175057888031006,16.37149429321289,3.1995484828948975,25.78574562072754,3.763535499572754,7.704551696777344,4.007972717285156,9.998080253601074,3.453157901763916,1.7032197713851929,2.830885171890259,2.108153820037842,3.3546206951141357,-3.3445239067077637,2.9472739696502686,0.13537909090518951,0.04122859873670213,103258-5-0-8.wav,16000,3.0
-53.86933135986328,6.717236518859863,117.16460418701172,3.699554681777954,-8.241362571716309,3.1107094287872314,31.74668312072754,4.076831340789795,7.82871150970459,2.7544267177581787,32.13588333129883,2.639396905899048,15.903159141540527,2.5781667232513428,25.197036743164062,2.676140546798706,5.344423770904541,3.6002299785614014,8.919513702392578,2.47275447845459,0.13270029425621033,2.872073173522949,2.4229772090911865,2.8186354637145996,-4.267591953277588,2.503042697906494,0.2625630795955658,0.03998192320478723,103258-5-0-9.wav,16000,3.0
-36.76789093017578,28.17588996887207,91.20970153808594,14.527168273925781,-41.09016036987305,13.27531909942627,4.705305576324463,9.682506561279297,-14.00257396697998,7.648694038391113,0.05707959458231926,9.636528968811035,-18.428049087524414,5.7117743492126465,-3.4381823539733887,8.159256935119629,-4.33078670501709,6.257357597351074,-5.961677074432373,6.003933906555176,-10.173110008239746,5.537474155426025,-2.8970232009887695,6.733911037445068,-6.906480312347412,7.846606731414795,0.1357029378414154,0.15014128989361702,105415-2-0-1.wav,16000,3.0
